ingredient_class_count,ingredient_class_diversity,largest_ingredient_class_share,inggrp_meat_poultry_count,inggrp_seafood_count,inggrp_dairy_count,inggrp_eggs_count,inggrp_vegetables_count,inggrp_fruit_count,inggrp_grains_starches_count,inggrp_legumes_soy_count,inggrp_nuts_seeds_count,inggrp_herbs_spices_seasonings_count,inggrp_oils_fats_count,inggrp_sweeteners_chocolate_count,inggrp_sauces_condiments_count,inggrp_baking_additives_count,inggrp_beverages_alcohol_broth_count,prep_minutes,cook_minutes,total_minutes,log_prep_minutes,log_cook_minutes,log_total_minutes,description_word_count,title_word_count,direction_step_count,category_count,cuisine_count,ingredients_per_step,steps_per_ingredient,total_minutes_per_ingredient,description_words_per_step,publication_year,publication_month,carbs,fat,protein,log_calories,log_carbs,protein_per_calorie,fat_per_calorie,carbs_per_calorie,calories_per_ingredient,rating_count,log_rating_count,inggrp_meat_poultry_present,inggrp_seafood_present,inggrp_dairy_present,inggrp_eggs_present,inggrp_vegetables_present,inggrp_fruit_present,inggrp_grains_starches_present,inggrp_legumes_soy_present,inggrp_nuts_seeds_present,inggrp_herbs_spices_seasonings_present,inggrp_oils_fats_present,inggrp_sweeteners_chocolate_present,inggrp_sauces_condiments_present,inggrp_baking_additives_present,inggrp_beverages_alcohol_broth_present,ing_all_purpose_flour,ing_baking_powder,ing_baking_soda,ing_beef,ing_black_pepper,ing_brown_sugar,ing_butter,ing_carrot,ing_cayenne_pepper,ing_celery,ing_cheddar_cheese,ing_chicken_broth,ing_chili_powder,ing_cilantro,ing_cinnamon,ing_clove,ing_confectioners_sugar,ing_cooking_spray,ing_cornstarch,ing_cumin,ing_dried_oregano,ing_egg,ing_freshly_black_pepper,ing_garlic,ing_garlic_powder,ing_ginger,ing_green_bell_pepper,ing_green_onion,ing_heavy_cream,ing_honey,ing_kosher_salt,ing_large_egg,ing_lemon_juice,ing_mayonnaise,ing_milk,ing_mozzarella_cheese,ing_nutmeg,ing_olive_oil,ing_onion,ing_onion_powder,ing_packed_brown_sugar,ing_paprika,ing_parmesan_cheese,ing_parsley,ing_pecan,ing_red_bell_pepper,ing_red_pepper_flake,ing_salt,ing_salt_and_black_pepper,ing_salt_and_freshly_black_pepper,ing_salt_and_pepper,ing_sour_cream,ing_soy_sauce,ing_unsalted_butter,ing_vanilla_extract,ing_vegetable_oil,ing_walnut,ing_water,ing_white_sugar,ing_worcestershire_sauce,src_diwali,src_apple_pie,src_butternut_squash_soups,src_cheese_balls,src_fettuccini,src_allrecipes_allstar_recipes,src_beef_stews,src_fajitas,src_omelets,src_canning_and_preserving,src_chicken_noodle_soups,src_chicken_teriyaki,src_chinese,src_chocolate_chip_cookies,src_deviled_eggs
4,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,25.0,25.0,770.0,3.258096538021482,3.258096538021482,6.647688373563329,20,6,9,1,1,0.8888888888888888,1.125,96.25,2.2222222222222223,2020,6,17.0,8.0,2.0,4.912654885736052,2.8903717578961645,0.014814814814814815,0.05925925925925926,0.1259259259259259,16.875,8.0,2.1972245773362196,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.8,0.2,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,10.0,30.0,45.0,2.3978952727983707,3.4339872044851463,3.828641396489095,15,2,6,0,0,1.6666666666666667,0.6,4.5,2.5,2020,6,36.0,10.0,7.0,5.556828061699537,3.6109179126442243,0.027131782945736434,0.03875968992248062,0.13953488372093023,25.8,74.0,4.31748811353631,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.6153846153846154,0.3076923076923077,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,30.0,,480.0,3.4339872044851463,,6.175867270105761,27,3,11,1,1,1.1818181818181819,0.8461538461538461,36.92307692307692,2.4545454545454546,2020,6,53.0,24.0,5.0,6.07993319509559,3.9889840465642745,0.011467889908256881,0.05504587155963303,0.12155963302752294,33.53846153846154,24.0,3.2188758248682006,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.46153846153846156,0.38461538461538464,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,10.0,60.0,70.0,2.3978952727983707,4.110873864173311,4.2626798770413155,25,4,3,1,1,4.333333333333333,0.23076923076923078,5.384615384615385,8.333333333333334,2019,4,40.0,16.0,16.0,5.8805329864007,3.713572066704308,0.04481792717086835,0.04481792717086835,0.11204481792717087,27.46153846153846,676.0,6.517671272912275,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.875,0.375,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,20.0,35.0,55.0,3.044522437723423,3.58351893845611,4.02535169073515,30,3,4,1,3,2.0,0.5,6.875,7.5,2013,1,38.0,30.0,29.0,6.282266746896006,3.6635616461296463,0.054307116104868915,0.056179775280898875,0.07116104868913857,66.75,22.0,3.1354942159291497,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,30.0,,30.0,3.4339872044851463,,3.4339872044851463,24,4,4,2,1,2.25,0.4444444444444444,3.3333333333333335,6.0,2018,6,2.0,7.0,7.0,4.605170185988092,1.0986122886681098,0.0707070707070707,0.0707070707070707,0.020202020202020204,11.0,36.0,3.6109179126442243,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.5333333333333333,0.3333333333333333,2.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,30.0,60.0,90.0,3.4339872044851463,4.110873864173311,4.51085950651685,25,4,4,1,1,3.75,0.26666666666666666,6.0,6.25,1999,5,48.0,13.0,34.0,6.113682179832232,3.8918202981106265,0.07538802660753881,0.028824833702882482,0.10643015521064302,30.066666666666666,1202.0,7.0925737159746784,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,45.0,55.0,2.3978952727983707,3.828641396489095,4.02535169073515,19,3,3,1,1,1.3333333333333333,0.75,13.75,6.333333333333333,2020,3,67.0,13.0,2.0,5.963579343618446,4.219507705176107,0.005154639175257732,0.03350515463917526,0.17268041237113402,97.0,29.0,3.4011973816621555,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.7272727272727273,0.36363636363636365,1.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0,65.0,85.0,3.044522437723423,4.189654742026425,4.454347296253507,26,3,5,1,1,2.2,0.45454545454545453,7.7272727272727275,5.2,2019,4,46.0,29.0,40.0,6.411818267709897,3.8501476017100584,0.06578947368421052,0.047697368421052634,0.0756578947368421,55.27272727272727,55.0,4.02535169073515,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.8181818181818182,0.2727272727272727,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,10.0,30.0,40.0,2.3978952727983707,3.4339872044851463,3.713572066704308,26,4,6,1,1,1.8333333333333333,0.5454545454545454,3.6363636363636362,4.333333333333333,2020,3,76.0,46.0,18.0,6.673297967767654,4.343805421853684,0.02278481012658228,0.05822784810126582,0.09620253164556962,71.81818181818181,75.0,4.330733340286331,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.75,0.5,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,15.0,1.791759469228055,2.3978952727983707,2.772588722239781,25,5,4,1,1,2.0,0.5,1.875,6.25,2000,3,69.0,14.0,20.0,6.16541785423142,4.248495242049359,0.042105263157894736,0.029473684210526315,0.14526315789473684,59.375,1157.0,7.05444965813294,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,20.0,15.0,50.0,3.044522437723423,2.772588722239781,3.9318256327243257,25,4,3,2,2,2.6666666666666665,0.375,6.25,8.333333333333334,2020,7,1.0,6.0,3.0,4.31748811353631,0.6931471805599453,0.04054054054054054,0.08108108108108109,0.013513513513513514,9.25,38.0,3.6635616461296463,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.75,0.4166666666666667,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,30.0,20.0,200.0,3.4339872044851463,3.044522437723423,5.303304908059076,34,4,3,1,1,4.0,0.25,16.666666666666668,11.333333333333334,2020,6,6.0,15.0,20.0,5.497168225293202,1.9459101490553132,0.0823045267489712,0.06172839506172839,0.024691358024691357,20.25,192.0,5.262690188904886,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5,0.4,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,20.0,35.0,2.772588722239781,3.044522437723423,3.58351893845611,20,5,2,1,1,5.0,0.2,3.5,10.0,2020,6,24.0,5.0,4.0,4.948759890378168,3.2188758248682006,0.02857142857142857,0.03571428571428571,0.17142857142857143,14.0,506.0,6.2285110035911835,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,10.0,35.0,45.0,2.3978952727983707,3.58351893845611,3.828641396489095,23,3,1,1,2,11.0,0.09090909090909091,4.090909090909091,23.0,1999,6,36.0,7.0,2.0,5.278114659230517,3.6109179126442243,0.010256410256410256,0.035897435897435895,0.18461538461538463,17.727272727272727,745.0,6.61472560020376,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,15.0,500.0,1.791759469228055,2.772588722239781,6.2166061010848646,14,5,1,0,0,7.0,0.14285714285714285,71.42857142857143,14.0,2020,3,26.0,0.0,1.0,4.68213122712422,3.295836866004329,0.009345794392523364,0.0,0.24299065420560748,15.285714285714286,38.0,3.6635616461296463,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.875,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,20.0,8.0,33.0,3.044522437723423,2.1972245773362196,3.5263605246161616,24,7,3,1,0,2.6666666666666665,0.375,4.125,8.0,2020,6,17.0,7.0,2.0,4.90527477843843,2.8903717578961645,0.014925373134328358,0.05223880597014925,0.12686567164179105,16.75,7.0,2.0794415416798357,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.75,0.375,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,25.0,45.0,75.0,3.258096538021482,3.828641396489095,4.330733340286331,26,3,8,1,1,1.0,1.0,9.375,3.25,2015,6,96.0,71.0,12.0,6.9650803456014065,4.574710978503383,0.011342155009451797,0.0671077504725898,0.09073724007561437,132.25,155.0,5.049856007249537,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6363636363636364,0.36363636363636365,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,15.0,15.0,45.0,2.772588722239781,2.772588722239781,3.828641396489095,21,3,4,2,1,2.75,0.36363636363636365,4.090909090909091,5.25,2013,8,23.0,14.0,11.0,5.545177444479562,3.1780538303479458,0.043137254901960784,0.054901960784313725,0.09019607843137255,23.181818181818183,209.0,5.3471075307174685,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4666666666666667,0.4666666666666667,2.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,25.0,480.0,515.0,3.258096538021482,6.175867270105761,6.246106765481563,25,7,4,1,0,3.75,0.26666666666666666,34.333333333333336,6.25,2019,3,38.0,17.0,17.0,5.921578419643816,3.6635616461296463,0.0456989247311828,0.0456989247311828,0.10215053763440861,24.8,5.0,1.791759469228055,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6363636363636364,0.36363636363636365,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,20.0,250.0,270.0,3.044522437723423,5.5254529391317835,5.602118820879701,22,4,4,0,1,2.75,0.36363636363636365,24.545454545454547,5.5,2020,3,31.0,28.0,30.0,6.212606095751519,3.4657359027997265,0.060240963855421686,0.05622489959839357,0.06224899598393574,45.27272727272727,46.0,3.8501476017100584,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.4166666666666667,0.4166666666666667,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,30.0,10.0,40.0,3.4339872044851463,2.3978952727983707,3.713572066704308,23,4,8,1,2,1.5,0.6666666666666666,3.3333333333333335,2.875,2011,10,49.0,15.0,12.0,5.950642552587727,3.912023005428146,0.031331592689295036,0.0391644908616188,0.1279373368146214,31.916666666666668,163.0,5.099866427824199,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.75,0.375,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,20.0,2.3978952727983707,2.3978952727983707,3.044522437723423,15,2,3,1,1,2.6666666666666665,0.375,2.5,5.0,2018,3,22.0,34.0,14.0,6.104793232414985,3.1354942159291497,0.03131991051454139,0.07606263982102908,0.049217002237136466,55.875,15.0,2.772588722239781,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.75,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,4.0,15.0,18.0,60.0,2.772588722239781,2.9444389791664403,4.110873864173311,20,4,9,1,1,1.3333333333333333,0.75,5.0,2.2222222222222223,2025,12,24.0,11.0,4.0,5.332718793265369,3.2188758248682006,0.019417475728155338,0.05339805825242718,0.11650485436893204,17.166666666666668,3.0,1.3862943611198906,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.2,0.4,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,10.0,45.0,1.791759469228055,2.3978952727983707,3.828641396489095,26,3,3,1,0,1.6666666666666667,0.6,9.0,8.666666666666666,2000,10,13.0,42.0,31.0,6.313548046277095,2.6390573296152584,0.056261343012704176,0.07622504537205081,0.023593466424682397,110.2,141.0,4.955827057601261,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5714285714285714,0.5714285714285714,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,8.0,15.0,35.0,50.0,2.772588722239781,3.58351893845611,3.9318256327243257,22,5,4,1,1,3.5,0.2857142857142857,3.5714285714285716,5.5,2020,3,36.0,13.0,4.0,5.62040086571715,3.6109179126442243,0.014545454545454545,0.04727272727272727,0.13090909090909092,19.642857142857142,166.0,5.117993812416755,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4375,0.4375,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,4.0,20.0,490.0,510.0,3.044522437723423,6.19644412779452,6.236369590203704,27,4,5,1,1,3.2,0.3125,31.875,5.4,2019,3,18.0,9.0,21.0,5.488937726156687,2.9444389791664403,0.08713692946058091,0.03734439834024896,0.07468879668049792,15.0625,23.0,3.1780538303479458,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0.7142857142857143,0.2857142857142857,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,85.0,540.0,2.772588722239781,4.454347296253507,6.293419278846481,22,4,10,2,1,0.7,1.4285714285714286,77.14285714285714,2.2,2024,12,3.0,113.0,89.0,7.246368080102461,1.3862943611198906,0.06348074179743224,0.08059914407988587,0.0021398002853067048,200.28571428571428,4.0,1.6094379124341003,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7,0.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,4.0,30.0,15.0,45.0,3.4339872044851463,2.772588722239781,3.828641396489095,23,6,6,1,1,1.6666666666666667,0.6,4.5,3.8333333333333335,2020,6,17.0,7.0,1.0,4.859812404361672,2.8903717578961645,0.0078125,0.0546875,0.1328125,12.8,4.0,1.6094379124341003,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.625,0.5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,15.0,50.0,65.0,2.772588722239781,3.9318256327243257,4.189654742026425,20,4,4,1,1,2.0,0.5,8.125,5.0,2019,4,11.0,13.0,21.0,5.5093883366279774,2.4849066497880004,0.08536585365853659,0.052845528455284556,0.044715447154471545,30.75,211.0,5.356586274672012,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.0,0.25,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,15.0,45.0,60.0,2.772588722239781,3.828641396489095,4.110873864173311,16,4,3,1,0,2.6666666666666665,0.375,7.5,5.333333333333333,2020,6,35.0,8.0,2.0,5.384495062789089,3.58351893845611,0.009216589861751152,0.03686635944700461,0.16129032258064516,27.125,284.0,5.652489180268651,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
